id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
3588,19,Sept 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-24,400.0,Senior Product Designer
3587,19,Sept 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-48,600.0,Frontend / Mobile Engineer
3586,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-149,896.0,Senior Software Engineer (Anthony Daga W2)
3585,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-75,131.25,Design and Product Owner
3584,19,Sept 2021 Network Fees,"Keller Williams Realty, Inc. (199)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/80/958060ba71b5b4fa3a19f38d10c53317.png,199-2,360.0,UX Designer (KW Product Team) - 6 month Contract to Hire
3583,19,Sept 2021 Network Fees,LexGo (304),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a5/0c/a50c837e2c583455dee51318b12f1368.png,304-2,840.0,Senior Product Designer
3582,19,Sept 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-47,160.0,Data Engineer
3581,19,Sept 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-127,360.0,Senior Back-End Developer
3580,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-26,420.0,Engineering Manager / Tech Lead
3579,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-14,400.0,Frontend Software Developer (React)
3578,19,Sept 2021 Network Fees,Workbounce (230),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/25/1b/251b9a99d93ec73be6117f7b48ff9213.png,230-35,200.0,Full Stack Engineer (Python + Javascript)
3577,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-209,280.0,TaskRabbit Full Stack Engineer
3576,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-25,704.0,Senior Copy Writer
3575,19,Sept 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-6,540.0,Sr Data Engineer
3574,19,Sept 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-30,400.0,Mobile Developer Tech Lead
3573,19,Sept 2021 Network Fees,Be@TheFourFront (414),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f1/66/f166440a331fc23be019ef179ff5bc69.png,414-4,347.48,Sr.Full Stack Developer (Django/Python developer)
3572,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-135,320.0,QA Engineer
3571,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-208,280.0,Full Stack Engineer: Ruby on Rails and React
3570,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-136,1805.26,Cosmos SDK Blockchain Engineer
3569,19,Sept 2021 Network Fees,Goldman Sachs - Marcus (321),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ae/bb/aebb5a22021f32aed1b64194ec43cf96.png,321-5,480.0,Marcus: Cards Engineering - Apple Card (W2 & Benefits provided)
3568,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-86,1040.0,Android Automotive Developer - Google Automotive Services
3567,19,Sept 2021 Network Fees,Versusgame (152),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/6b/a7/6ba7e34d86bb08a4cb79cfb8ae8b0d1b.png,152-13,680.0,Sr. Frontend Engineer -- React.js/React Native
3564,19,Sept 2021 Network Fees,CarGurus Inc (180),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1f/df/1fdf324eb30a226a6d78a96702e0f575.png,180-20,760.0,Principal Software Engineer
3563,19,Sept 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-64,360.0,Sr. Product Designer
3562,19,Sept 2021 Network Fees,Myriad Genetics (369),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/94/ee/94eea561f52fd329c0cc48857a55cd21.png,369-1,1100.0,Marketing Graphic Designer | Myriad | ASAP - October 31
3561,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-74,712.5,"""Senior Product Manager, Digital Incubator, Direct"""
3560,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-84,400.0,Senior Product Designer
3559,19,Sept 2021 Network Fees,"Five9, Inc (339)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/12/07/12074f11cb48147371823a853fee0f24.png,339-6,800.0,Senior UX Designer
3558,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-207,260.0,Sr. Front End Developer - React Native
3557,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-16,263.5,Frontend Software Developer (React)
3556,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-15,281.25,Frontend Software Developer (React)
3555,19,Sept 2021 Network Fees,Endaoment (361),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fe/88/fe88e29af5524c25c560f5d76f72fd54.png,361-10,528.0,"""Full Stack Engineer (React, Redux, Typescript)"""
3554,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-76,500.0,"""Senior Product Manager, Digital Incubator, Payments"""
3553,19,Sept 2021 Network Fees,American Eagle Outfitters (249),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/70/0a/700a1056b716d5c04c9f2de37ace4358.png,249-19,240.0,ELK Developer
3552,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-137,635.45,Software Engineer (Test Focus)
3551,19,Sept 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-128,360.0,UI/UX Designer
3550,19,Sept 2021 Network Fees,Caplight (396),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/be/b5/beb5074dc940ffb30289afbb68cf1e08.png,396-6,462.0,Senior Frontend Engineer
3549,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-77,480.0,Sr. Front-End Engineer - Typescript + React + CSS
3548,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-139,1557.94,Distributed Systems Engineer
3547,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-210,640.0,Senior React Native Engineer
3546,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-138,606.57,Software Engineer (Test Focus)
3545,19,Sept 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-49,280.0,Frontend / Mobile Engineer
3544,19,Sept 2021 Network Fees,B2B Wave (215),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/3c/103c2bc84c2a78ceaf8d6053dd780928.png,215-24,173.31,React Native Developer (Android & iOS)
3543,19,Sept 2021 Network Fees,Pendo.io (273),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/82/4e825de1aa99dbb68decc7db7999a7fe.png,273-18,630.0,Visual Designer and Prototyper
3542,19,Sept 2021 Network Fees,Graphite (284),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2a/57/2a57e07a81d77b375cff781c8c8cb457.png,284-11,160.8,Web UI/UX Designer
3541,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-136,50.0,Associate QA Engineer
3540,19,Sept 2021 Network Fees,Nike (186),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/9a/97/9a976efd27b5c9df8ccf9de036be3052.png,186-7,640.0,Product Designer / Prototyper
3539,19,Sept 2021 Network Fees,NextRoll (418),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/32/6e/326e7d7baa2ec0883353db64d326b231.png,418-5,360.0,Senior Product Designer
3538,19,Sept 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-26,510.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3537,19,Sept 2021 Network Fees,Tango (318),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/f2/4ef2bc83288ca1ed8b53bebef340c55f.png,318-8,720.0,Senior Frontend Engineer - Typescript + React + CSS
3536,19,Sept 2021 Network Fees,Aledade (359),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/7d/8c/7d8cd8617000e903df760fc734d1e5b3.png,359-6,1000.0,Lead Experience Designer
3535,19,Sept 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-31,380.0,Project Manager - Acquisitions of New Sites
3534,19,Sept 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-50,640.0,Frontend / Mobile Engineer
3533,19,Sept 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-27,220.0,UX / Service Designer
3532,19,Sept 2021 Network Fees,TrueFootage (211),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4b/9e/4b9ead6de6ebae1621ddf4c4dd1fa274.png,211-40,914.56,Infrastructure / DevOps Engineer
3531,19,Sept 2021 Network Fees,Nestle Purina - Checkmark (466),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/66/5d/665daed8b00e7d9b90d0f69239578e3d.png,466-1,800.0,Senior UX/UI Design Specialist
3530,19,Sept 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-53,280.0,Full Stack Developer (React/Python/Django)
3529,19,Sept 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-24,216.0,"""Product Designer, Figma Prototype"""
3528,19,Sept 2021 Network Fees,Medweb (386),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/79/7c/797c185efb2836f2159bb075d415039d.png,386-6,15.89,Marketing Copywriter (Healthcare)
3527,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-150,1232.0,Senior Software Engineer
3526,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-138,200.0,React Native Developer
3525,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-46,1204.0,Sr. Product Designer
3524,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-152,896.0,Senior Software Engineer (Anthony Daga W2)
3523,19,Sept 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-51,1008.0,Technical Program Manager
3522,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-18,285.0,Frontend Software Developer (React)
3521,19,Sept 2021 Network Fees,Leopard (383),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/90/26/90268ecde7c97b589878619e31937ab3.png,383-6,380.55,Senior Mobile Engineer (Flutter)
3520,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-27,368.0,Senior Copy Writer
3519,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-48,772.5,Senior Visual Designer
3518,19,Sept 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-25,1876.0,"""Senior Product Designer, Provider Experience"""
3517,19,Sept 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-25,320.0,Senior Product Designer
3516,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-91,320.0,"""Sr. Product Designer, Sell Side"""
3515,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-17,400.0,Frontend Software Developer (React)
3514,19,Sept 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-7,432.0,Sr Data Engineer
3513,19,Sept 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-47,300.0,"""Director, Demand Generation Marketing (contract-to-hire)"""
3512,19,Sept 2021 Network Fees,Molex (392),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a3/91/a391fb60f43844077bef202042fdf778.png,392-4,990.0,Design Technologist
3511,19,Sept 2021 Network Fees,The Farmlink Project (288),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/91/9c/919c1cdb9f0477eddf7f6601b2edfec8.png,288-31,560.0,Full Stack Engineer
3510,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-151,884.8,Senior Data Analyst (John Cooper W2)
3509,19,Sept 2021 Network Fees,Workbounce (230),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/25/1b/251b9a99d93ec73be6117f7b48ff9213.png,230-36,200.0,Full Stack Engineer (Python + Javascript)
3508,19,Sept 2021 Network Fees,Fulcrum Workforce Solutions (366),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f5/33/f53348f9e7f54c78038dfa7fe1f44bf9.png,366-34,280.0,Mobile Developer Tech Lead
3507,19,Sept 2021 Network Fees,Hallsy (378),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/95/63/9563a219977e917b1e5cecc65a8c2a57.png,378-11,27.0,React Dev (Startup)
3506,19,Sept 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-67,400.0,Sr. Product Designer
3505,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-78,562.5,"""Senior Product Manager, Digital Incubator, Direct"""
3504,19,Sept 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-66,400.0,Software Development Engineer - Front End (React.js/Next.js)
3503,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-90,250.0,Senior Product Designer
3502,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-90,1120.0,Sr. iOS Developer
3501,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-89,1120.0,Sr. iOS Developer
3500,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-88,1120.0,Sr. iOS Developer
3499,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-87,896.0,Sr. iOS Developer
3498,19,Sept 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-54,224.0,Full Stack Developer (React/Python/Django) - 2x roles
3497,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-211,260.0,Sr. Front End Developer - React Native
3496,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-139,185.75,Rockstar UI/UX and Web Designer
3495,19,Sept 2021 Network Fees,"Zippity, Inc (434)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/d5/6d/d56d604b86700696d0a1ff2a12078ec8.png,434-19,340.0,Frontend Software Developer (React)
3494,19,Sept 2021 Network Fees,Endaoment (361),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fe/88/fe88e29af5524c25c560f5d76f72fd54.png,361-11,528.0,"""Full Stack Engineer (React, Redux, Typescript)"""
3493,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-80,574.0,Product Manager / Business Analyst
3492,19,Sept 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-212,480.0,Senior React Native Engineer
3491,19,Sept 2021 Network Fees,Nortal Information Technology Solutions LLC (335),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/07/71/0771ae39fd258e96e9840bb9c2538b82.png,335-17,500.0,Product Manager (Fintech)
3490,19,Sept 2021 Network Fees,Pacific Life (94),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/f0/1f/f01f7550e079b399682ab6a961123087.png,94-129,288.0,Senior Back-End Developer
3489,19,Sept 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-79,33.75,Design and Product Owner
3488,19,Sept 2021 Network Fees,BRD (394),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/75/f9/75f973ddcb924567e277461ceef9cc2e.png,394-3,760.0,Senior Software Engineer - Kotlin Multiplatform (Android) - BRD
3487,19,Sept 2021 Network Fees,Rapyuta Robotics (420),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/29/8a/298a4d182b0e7efd081e4a16a66085ce.png,420-5,444.0,Content Marketing Manager
3486,19,Sept 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-51,280.0,Frontend / Mobile Engineer
3485,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-29,420.0,Engineering Manager / Tech Lead
3484,19,Sept 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-28,240.0,Data Analyst / Growth Operations
3483,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-95,684.0,"""UX Content Designer, Design Systems"""
3482,19,Sept 2021 Network Fees,Atlassian Inc. (238),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/55/e6/55e64422bc0a7ffe8d450716d94c544f.png,238-35,1080.0,Senior Full Stack Web Developer
3481,19,Sept 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-140,1201.34,DevOps (ChainOps)
3480,19,Sept 2021 Network Fees,"Five9, Inc (339)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/12/07/12074f11cb48147371823a853fee0f24.png,339-7,400.0,Senior UX Designer
3479,19,Sept 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-94,384.0,UX Program Manager
3478,19,Sept 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-91,34.0,Product Manager
3477,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-145,50.0,Associate QA Engineer
3476,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-144,140.0,Mid-Level Backend Engineer
3475,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-143,136.5,Mid-Level Backend Engineer
3474,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-142,140.0,Mid-Level Backend Engineer
3473,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-141,132.13,Mid-Level Backend Engineer
3472,19,Sept 2021 Network Fees,Maya (35),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c2/30/c230e3b81233b59a9e1fac86c6819db3.png,35-140,103.25,Mid-Level Backend Engineer
3471,19,Sept 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-153,985.6,Senior Software Engineer
3861,21,Oct 16-31 2021 Network Fees,Versusgame (152),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/6b/a7/6ba7e34d86bb08a4cb79cfb8ae8b0d1b.png,152-17,712.5,Sr. QA Automation Engineer (contract-to-hire)
3860,21,Oct 16-31 2021 Network Fees,GroovePacker (553),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e9/91/e9919cd299be24bbbbc7e329680672f1.png,553-1,176.92,Front End Developer - React JS / React Native
3859,21,Oct 16-31 2021 Network Fees,ODIN (398),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/1c/dc/1cdc23178f8ecbc65f61baa81a161cc7.png,398-4,1148.15,Full Stack Developer (AWS + Node)
3858,21,Oct 16-31 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-103,5880.0,Sr. iOS Developer - Swift
3857,21,Oct 16-31 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-242,504.0,Full Stack Engineer: Ruby on Rails and React
3856,21,Oct 16-31 2021 Network Fees,Informatica (525),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/29/ed/29ede16dd9c44cae48ad0392d03f833a.png,525-2,302.6,Design Prototyper / Powerpoint Demo
3855,21,Oct 16-31 2021 Network Fees,Honda Innovations (511),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2f/57/2f578b7c6fc2a02c6cae5644723bcb98.png,511-1,702.0,Senior Visual Designer
3854,21,Oct 16-31 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-171,5376.0,Senior UX/UI Designer (Will Rogers - W2)
3853,21,Oct 16-31 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-14,540.0,Sr Data Engineer
3852,21,Oct 16-31 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-102,2184.0,Android Automotive Developer - Google Automotive Services
